srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID 
eng,rus,196,196,judge124,newstest2016.online-G.0.en-ru,1,newstest2016.online-A.0.en-ru,4,12982
eng,rus,197,197,judge124,newstest2016.online-A.0.en-ru,1,newstest2016.online-B.0.en-ru,4,12983
eng,rus,197,197,judge124,newstest2016.online-A.0.en-ru,1,newstest2016.PROMT-Rule-based.4276.en-ru,1,12983
eng,rus,197,197,judge124,newstest2016.online-A.0.en-ru,1,newstest2016.online-F.0.en-ru,5,12983
eng,rus,197,197,judge124,newstest2016.online-A.0.en-ru,1,newstest2016.NYU-UMontreal.4408.en-ru,4,12983
eng,rus,197,197,judge124,newstest2016.online-B.0.en-ru,4,newstest2016.PROMT-Rule-based.4276.en-ru,1,12983
eng,rus,197,197,judge124,newstest2016.online-B.0.en-ru,4,newstest2016.online-F.0.en-ru,5,12983
eng,rus,197,197,judge124,newstest2016.online-B.0.en-ru,4,newstest2016.NYU-UMontreal.4408.en-ru,4,12983
eng,rus,197,197,judge124,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.online-F.0.en-ru,5,12983
eng,rus,197,197,judge124,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.NYU-UMontreal.4408.en-ru,4,12983
eng,rus,197,197,judge124,newstest2016.online-F.0.en-ru,5,newstest2016.NYU-UMontreal.4408.en-ru,4,12983
eng,rus,199,199,judge124,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.LIMSI.4349.en-ru+newstest2016.online-B.0.en-ru+newstest2016.online-G.0.en-ru,2,12984
eng,rus,199,199,judge124,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.online-F.0.en-ru,5,12984
eng,rus,199,199,judge124,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.jhu-pbmt.4293.en-ru,2,12984
eng,rus,199,199,judge124,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,1,12984
eng,rus,199,199,judge124,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.LIMSI.4349.en-ru+newstest2016.online-B.0.en-ru+newstest2016.online-G.0.en-ru,2,newstest2016.online-F.0.en-ru,5,12984
eng,rus,199,199,judge124,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.LIMSI.4349.en-ru+newstest2016.online-B.0.en-ru+newstest2016.online-G.0.en-ru,2,newstest2016.jhu-pbmt.4293.en-ru,2,12984
eng,rus,199,199,judge124,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.LIMSI.4349.en-ru+newstest2016.online-B.0.en-ru+newstest2016.online-G.0.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,1,12984
eng,rus,199,199,judge124,newstest2016.online-F.0.en-ru,5,newstest2016.jhu-pbmt.4293.en-ru,2,12984
eng,rus,199,199,judge124,newstest2016.online-F.0.en-ru,5,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,1,12984
eng,rus,199,199,judge124,newstest2016.jhu-pbmt.4293.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,1,12984
eng,rus,248,248,judge126,newstest2016.online-B.0.en-ru,3,newstest2016.AMU-UEDIN.4450.en-ru,3,12985
eng,rus,248,248,judge126,newstest2016.online-B.0.en-ru,3,newstest2016.LIMSI.4349.en-ru,3,12985
eng,rus,248,248,judge126,newstest2016.online-B.0.en-ru,3,newstest2016.PROMT-Rule-based.4276.en-ru,2,12985
eng,rus,248,248,judge126,newstest2016.online-B.0.en-ru,3,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,12985
eng,rus,248,248,judge126,newstest2016.AMU-UEDIN.4450.en-ru,3,newstest2016.LIMSI.4349.en-ru,3,12985
eng,rus,248,248,judge126,newstest2016.AMU-UEDIN.4450.en-ru,3,newstest2016.PROMT-Rule-based.4276.en-ru,2,12985
eng,rus,248,248,judge126,newstest2016.AMU-UEDIN.4450.en-ru,3,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,12985
eng,rus,248,248,judge126,newstest2016.LIMSI.4349.en-ru,3,newstest2016.PROMT-Rule-based.4276.en-ru,2,12985
eng,rus,248,248,judge126,newstest2016.LIMSI.4349.en-ru,3,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,12985
eng,rus,248,248,judge126,newstest2016.PROMT-Rule-based.4276.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,12985
eng,rus,249,249,judge126,newstest2016.online-F.0.en-ru,4,newstest2016.uedin-nmt.4307.en-ru,3,12986
eng,rus,249,249,judge126,newstest2016.online-F.0.en-ru,4,newstest2016.online-B.0.en-ru,2,12986
eng,rus,249,249,judge126,newstest2016.online-F.0.en-ru,4,newstest2016.online-G.0.en-ru,3,12986
eng,rus,249,249,judge126,newstest2016.online-F.0.en-ru,4,newstest2016.LIMSI.4349.en-ru,3,12986
eng,rus,249,249,judge126,newstest2016.uedin-nmt.4307.en-ru,3,newstest2016.online-B.0.en-ru,2,12986
eng,rus,249,249,judge126,newstest2016.uedin-nmt.4307.en-ru,3,newstest2016.online-G.0.en-ru,3,12986
eng,rus,249,249,judge126,newstest2016.uedin-nmt.4307.en-ru,3,newstest2016.LIMSI.4349.en-ru,3,12986
eng,rus,249,249,judge126,newstest2016.online-B.0.en-ru,2,newstest2016.online-G.0.en-ru,3,12986
eng,rus,249,249,judge126,newstest2016.online-B.0.en-ru,2,newstest2016.LIMSI.4349.en-ru,3,12986
eng,rus,249,249,judge126,newstest2016.online-G.0.en-ru,3,newstest2016.LIMSI.4349.en-ru,3,12986
eng,rus,250,250,judge126,newstest2016.uedin-nmt.4307.en-ru,2,newstest2016.online-A.0.en-ru,3,12987
eng,rus,250,250,judge126,newstest2016.uedin-nmt.4307.en-ru,2,newstest2016.AMU-UEDIN.4450.en-ru,2,12987
eng,rus,250,250,judge126,newstest2016.uedin-nmt.4307.en-ru,2,newstest2016.jhu-pbmt.4293.en-ru,3,12987
eng,rus,250,250,judge126,newstest2016.uedin-nmt.4307.en-ru,2,newstest2016.online-F.0.en-ru,3,12987
eng,rus,250,250,judge126,newstest2016.online-A.0.en-ru,3,newstest2016.AMU-UEDIN.4450.en-ru,2,12987
eng,rus,250,250,judge126,newstest2016.online-A.0.en-ru,3,newstest2016.jhu-pbmt.4293.en-ru,3,12987
eng,rus,250,250,judge126,newstest2016.online-A.0.en-ru,3,newstest2016.online-F.0.en-ru,3,12987
eng,rus,250,250,judge126,newstest2016.AMU-UEDIN.4450.en-ru,2,newstest2016.jhu-pbmt.4293.en-ru,3,12987
eng,rus,250,250,judge126,newstest2016.AMU-UEDIN.4450.en-ru,2,newstest2016.online-F.0.en-ru,3,12987
eng,rus,250,250,judge126,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.online-F.0.en-ru,3,12987
eng,rus,535,535,judge120,newstest2016.online-G.0.en-ru,1,newstest2016.online-A.0.en-ru,2,12988
eng,rus,535,535,judge120,newstest2016.online-G.0.en-ru,1,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,12988
eng,rus,535,535,judge120,newstest2016.online-G.0.en-ru,1,newstest2016.LIMSI.4349.en-ru,3,12988
eng,rus,535,535,judge120,newstest2016.online-G.0.en-ru,1,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12988
eng,rus,535,535,judge120,newstest2016.online-A.0.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,12988
eng,rus,535,535,judge120,newstest2016.online-A.0.en-ru,2,newstest2016.LIMSI.4349.en-ru,3,12988
eng,rus,535,535,judge120,newstest2016.online-A.0.en-ru,2,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12988
eng,rus,535,535,judge120,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,newstest2016.LIMSI.4349.en-ru,3,12988
eng,rus,535,535,judge120,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12988
eng,rus,535,535,judge120,newstest2016.LIMSI.4349.en-ru,3,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12988
eng,rus,537,537,judge120,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,2,newstest2016.online-G.0.en-ru,1,12989
eng,rus,537,537,judge120,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,2,newstest2016.jhu-pbmt.4293.en-ru,3,12989
eng,rus,537,537,judge120,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,2,newstest2016.online-B.0.en-ru,4,12989
eng,rus,537,537,judge120,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,2,newstest2016.online-F.0.en-ru,5,12989
eng,rus,537,537,judge120,newstest2016.online-G.0.en-ru,1,newstest2016.jhu-pbmt.4293.en-ru,3,12989
eng,rus,537,537,judge120,newstest2016.online-G.0.en-ru,1,newstest2016.online-B.0.en-ru,4,12989
eng,rus,537,537,judge120,newstest2016.online-G.0.en-ru,1,newstest2016.online-F.0.en-ru,5,12989
eng,rus,537,537,judge120,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.online-B.0.en-ru,4,12989
eng,rus,537,537,judge120,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.online-F.0.en-ru,5,12989
eng,rus,537,537,judge120,newstest2016.online-B.0.en-ru,4,newstest2016.online-F.0.en-ru,5,12989
eng,rus,538,538,judge120,newstest2016.LIMSI.4349.en-ru,4,newstest2016.PROMT-Rule-based.4276.en-ru,1,12990
eng,rus,538,538,judge120,newstest2016.LIMSI.4349.en-ru,4,newstest2016.AMU-UEDIN.4450.en-ru,3,12990
eng,rus,538,538,judge120,newstest2016.LIMSI.4349.en-ru,4,newstest2016.online-B.0.en-ru,2,12990
eng,rus,538,538,judge120,newstest2016.LIMSI.4349.en-ru,4,newstest2016.online-F.0.en-ru,2,12990
eng,rus,538,538,judge120,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.AMU-UEDIN.4450.en-ru,3,12990
eng,rus,538,538,judge120,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.online-B.0.en-ru,2,12990
eng,rus,538,538,judge120,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.online-F.0.en-ru,2,12990
eng,rus,538,538,judge120,newstest2016.AMU-UEDIN.4450.en-ru,3,newstest2016.online-B.0.en-ru,2,12990
eng,rus,538,538,judge120,newstest2016.AMU-UEDIN.4450.en-ru,3,newstest2016.online-F.0.en-ru,2,12990
eng,rus,538,538,judge120,newstest2016.online-B.0.en-ru,2,newstest2016.online-F.0.en-ru,2,12990
eng,rus,492,492,judge26,newstest2016.online-B.0.en-ru,4,newstest2016.online-F.0.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.online-B.0.en-ru,4,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.online-B.0.en-ru,4,newstest2016.jhu-pbmt.4293.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.online-B.0.en-ru,4,newstest2016.NYU-UMontreal.4408.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.online-F.0.en-ru,4,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.online-F.0.en-ru,4,newstest2016.jhu-pbmt.4293.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.online-F.0.en-ru,4,newstest2016.NYU-UMontreal.4408.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,newstest2016.jhu-pbmt.4293.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,newstest2016.NYU-UMontreal.4408.en-ru,4,12991
eng,rus,492,492,judge26,newstest2016.jhu-pbmt.4293.en-ru,4,newstest2016.NYU-UMontreal.4408.en-ru,4,12991
eng,rus,493,493,judge26,newstest2016.AMU-UEDIN.4450.en-ru,1,newstest2016.online-A.0.en-ru,2,12992
eng,rus,493,493,judge26,newstest2016.AMU-UEDIN.4450.en-ru,1,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,12992
eng,rus,493,493,judge26,newstest2016.AMU-UEDIN.4450.en-ru,1,newstest2016.NYU-UMontreal.4408.en-ru,1,12992
eng,rus,493,493,judge26,newstest2016.AMU-UEDIN.4450.en-ru,1,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12992
eng,rus,493,493,judge26,newstest2016.online-A.0.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,12992
eng,rus,493,493,judge26,newstest2016.online-A.0.en-ru,2,newstest2016.NYU-UMontreal.4408.en-ru,1,12992
eng,rus,493,493,judge26,newstest2016.online-A.0.en-ru,2,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12992
eng,rus,493,493,judge26,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,newstest2016.NYU-UMontreal.4408.en-ru,1,12992
eng,rus,493,493,judge26,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12992
eng,rus,493,493,judge26,newstest2016.NYU-UMontreal.4408.en-ru,1,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12992
eng,rus,496,496,judge26,newstest2016.uedin-nmt.4307.en-ru,4,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,12993
eng,rus,496,496,judge26,newstest2016.uedin-nmt.4307.en-ru,4,newstest2016.PROMT-Rule-based.4276.en-ru,2,12993
eng,rus,496,496,judge26,newstest2016.uedin-nmt.4307.en-ru,4,newstest2016.LIMSI.4349.en-ru,1,12993
eng,rus,496,496,judge26,newstest2016.uedin-nmt.4307.en-ru,4,newstest2016.AMU-UEDIN.4450.en-ru,3,12993
eng,rus,496,496,judge26,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,newstest2016.PROMT-Rule-based.4276.en-ru,2,12993
eng,rus,496,496,judge26,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,newstest2016.LIMSI.4349.en-ru,1,12993
eng,rus,496,496,judge26,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,4,newstest2016.AMU-UEDIN.4450.en-ru,3,12993
eng,rus,496,496,judge26,newstest2016.PROMT-Rule-based.4276.en-ru,2,newstest2016.LIMSI.4349.en-ru,1,12993
eng,rus,496,496,judge26,newstest2016.PROMT-Rule-based.4276.en-ru,2,newstest2016.AMU-UEDIN.4450.en-ru,3,12993
eng,rus,496,496,judge26,newstest2016.LIMSI.4349.en-ru,1,newstest2016.AMU-UEDIN.4450.en-ru,3,12993
eng,rus,576,576,judge122,newstest2016.online-A.0.en-ru,4,newstest2016.online-G.0.en-ru,3,12994
eng,rus,576,576,judge122,newstest2016.online-A.0.en-ru,4,newstest2016.jhu-pbmt.4293.en-ru+newstest2016.LIMSI.4349.en-ru,1,12994
eng,rus,576,576,judge122,newstest2016.online-A.0.en-ru,4,newstest2016.online-B.0.en-ru,2,12994
eng,rus,576,576,judge122,newstest2016.online-A.0.en-ru,4,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12994
eng,rus,576,576,judge122,newstest2016.online-G.0.en-ru,3,newstest2016.jhu-pbmt.4293.en-ru+newstest2016.LIMSI.4349.en-ru,1,12994
eng,rus,576,576,judge122,newstest2016.online-G.0.en-ru,3,newstest2016.online-B.0.en-ru,2,12994
eng,rus,576,576,judge122,newstest2016.online-G.0.en-ru,3,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12994
eng,rus,576,576,judge122,newstest2016.jhu-pbmt.4293.en-ru+newstest2016.LIMSI.4349.en-ru,1,newstest2016.online-B.0.en-ru,2,12994
eng,rus,576,576,judge122,newstest2016.jhu-pbmt.4293.en-ru+newstest2016.LIMSI.4349.en-ru,1,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12994
eng,rus,576,576,judge122,newstest2016.online-B.0.en-ru,2,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12994
eng,rus,577,577,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,5,newstest2016.uedin-nmt.4307.en-ru,1,12995
eng,rus,577,577,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,5,newstest2016.online-F.0.en-ru,4,12995
eng,rus,577,577,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,5,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12995
eng,rus,577,577,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,5,newstest2016.NYU-UMontreal.4408.en-ru,2,12995
eng,rus,577,577,judge122,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.online-F.0.en-ru,4,12995
eng,rus,577,577,judge122,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12995
eng,rus,577,577,judge122,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.NYU-UMontreal.4408.en-ru,2,12995
eng,rus,577,577,judge122,newstest2016.online-F.0.en-ru,4,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,12995
eng,rus,577,577,judge122,newstest2016.online-F.0.en-ru,4,newstest2016.NYU-UMontreal.4408.en-ru,2,12995
eng,rus,577,577,judge122,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,3,newstest2016.NYU-UMontreal.4408.en-ru,2,12995
eng,rus,578,578,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,2,newstest2016.uedin-nmt.4307.en-ru,1,12996
eng,rus,578,578,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,2,newstest2016.online-F.0.en-ru,4,12996
eng,rus,578,578,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,2,newstest2016.online-B.0.en-ru,3,12996
eng,rus,578,578,judge122,newstest2016.PROMT-Rule-based.4276.en-ru,2,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12996
eng,rus,578,578,judge122,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.online-F.0.en-ru,4,12996
eng,rus,578,578,judge122,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.online-B.0.en-ru,3,12996
eng,rus,578,578,judge122,newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12996
eng,rus,578,578,judge122,newstest2016.online-F.0.en-ru,4,newstest2016.online-B.0.en-ru,3,12996
eng,rus,578,578,judge122,newstest2016.online-F.0.en-ru,4,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12996
eng,rus,578,578,judge122,newstest2016.online-B.0.en-ru,3,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,5,12996
eng,rus,255,255,judge121,newstest2016.online-A.0.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,12997
eng,rus,255,255,judge121,newstest2016.online-A.0.en-ru,2,newstest2016.jhu-pbmt.4293.en-ru,3,12997
eng,rus,255,255,judge121,newstest2016.online-A.0.en-ru,2,newstest2016.LIMSI.4349.en-ru,3,12997
eng,rus,255,255,judge121,newstest2016.online-A.0.en-ru,2,newstest2016.PROMT-Rule-based.4276.en-ru,2,12997
eng,rus,255,255,judge121,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,newstest2016.jhu-pbmt.4293.en-ru,3,12997
eng,rus,255,255,judge121,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,newstest2016.LIMSI.4349.en-ru,3,12997
eng,rus,255,255,judge121,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,newstest2016.PROMT-Rule-based.4276.en-ru,2,12997
eng,rus,255,255,judge121,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.LIMSI.4349.en-ru,3,12997
eng,rus,255,255,judge121,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.PROMT-Rule-based.4276.en-ru,2,12997
eng,rus,255,255,judge121,newstest2016.LIMSI.4349.en-ru,3,newstest2016.PROMT-Rule-based.4276.en-ru,2,12997
eng,rus,256,256,judge121,newstest2016.PROMT-Rule-based.4276.en-ru,3,newstest2016.jhu-pbmt.4293.en-ru,3,12998
eng,rus,256,256,judge121,newstest2016.PROMT-Rule-based.4276.en-ru,3,newstest2016.online-A.0.en-ru,3,12998
eng,rus,256,256,judge121,newstest2016.PROMT-Rule-based.4276.en-ru,3,newstest2016.online-F.0.en-ru,4,12998
eng,rus,256,256,judge121,newstest2016.PROMT-Rule-based.4276.en-ru,3,newstest2016.online-G.0.en-ru,3,12998
eng,rus,256,256,judge121,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.online-A.0.en-ru,3,12998
eng,rus,256,256,judge121,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.online-F.0.en-ru,4,12998
eng,rus,256,256,judge121,newstest2016.jhu-pbmt.4293.en-ru,3,newstest2016.online-G.0.en-ru,3,12998
eng,rus,256,256,judge121,newstest2016.online-A.0.en-ru,3,newstest2016.online-F.0.en-ru,4,12998
eng,rus,256,256,judge121,newstest2016.online-A.0.en-ru,3,newstest2016.online-G.0.en-ru,3,12998
eng,rus,256,256,judge121,newstest2016.online-F.0.en-ru,4,newstest2016.online-G.0.en-ru,3,12998
eng,rus,257,257,judge121,newstest2016.online-B.0.en-ru,2,newstest2016.LIMSI.4349.en-ru+newstest2016.online-G.0.en-ru,2,12999
eng,rus,257,257,judge121,newstest2016.online-B.0.en-ru,2,newstest2016.PROMT-Rule-based.4276.en-ru,1,12999
eng,rus,257,257,judge121,newstest2016.online-B.0.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,2,12999
eng,rus,257,257,judge121,newstest2016.online-B.0.en-ru,2,newstest2016.online-A.0.en-ru,3,12999
eng,rus,257,257,judge121,newstest2016.LIMSI.4349.en-ru+newstest2016.online-G.0.en-ru,2,newstest2016.PROMT-Rule-based.4276.en-ru,1,12999
eng,rus,257,257,judge121,newstest2016.LIMSI.4349.en-ru+newstest2016.online-G.0.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,2,12999
eng,rus,257,257,judge121,newstest2016.LIMSI.4349.en-ru+newstest2016.online-G.0.en-ru,2,newstest2016.online-A.0.en-ru,3,12999
eng,rus,257,257,judge121,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,2,12999
eng,rus,257,257,judge121,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.online-A.0.en-ru,3,12999
eng,rus,257,257,judge121,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,2,newstest2016.online-A.0.en-ru,3,12999
eng,rus,329,329,judge119,newstest2016.uedin-nmt.4307.en-ru,5,newstest2016.online-A.0.en-ru,3,13000
eng,rus,329,329,judge119,newstest2016.uedin-nmt.4307.en-ru,5,newstest2016.online-G.0.en-ru,2,13000
eng,rus,329,329,judge119,newstest2016.uedin-nmt.4307.en-ru,5,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,13000
eng,rus,329,329,judge119,newstest2016.uedin-nmt.4307.en-ru,5,newstest2016.LIMSI.4349.en-ru,3,13000
eng,rus,329,329,judge119,newstest2016.online-A.0.en-ru,3,newstest2016.online-G.0.en-ru,2,13000
eng,rus,329,329,judge119,newstest2016.online-A.0.en-ru,3,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,13000
eng,rus,329,329,judge119,newstest2016.online-A.0.en-ru,3,newstest2016.LIMSI.4349.en-ru,3,13000
eng,rus,329,329,judge119,newstest2016.online-G.0.en-ru,2,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,13000
eng,rus,329,329,judge119,newstest2016.online-G.0.en-ru,2,newstest2016.LIMSI.4349.en-ru,3,13000
eng,rus,329,329,judge119,newstest2016.AFRL-MITLL-verb-annot.4526.en-ru,4,newstest2016.LIMSI.4349.en-ru,3,13000
eng,rus,330,330,judge119,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru+newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.online-F.0.en-ru,5,13001
eng,rus,330,330,judge119,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru+newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.LIMSI.4349.en-ru,1,13001
eng,rus,330,330,judge119,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru+newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.jhu-pbmt.4293.en-ru,2,13001
eng,rus,330,330,judge119,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru+newstest2016.AFRL-MITLL-verb-annot.4526.en-ru+newstest2016.uedin-nmt.4307.en-ru,1,newstest2016.PROMT-Rule-based.4276.en-ru,4,13001
eng,rus,330,330,judge119,newstest2016.online-F.0.en-ru,5,newstest2016.LIMSI.4349.en-ru,1,13001
eng,rus,330,330,judge119,newstest2016.online-F.0.en-ru,5,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.jhu-pbmt.4293.en-ru,2,13001
eng,rus,330,330,judge119,newstest2016.online-F.0.en-ru,5,newstest2016.PROMT-Rule-based.4276.en-ru,4,13001
eng,rus,330,330,judge119,newstest2016.LIMSI.4349.en-ru,1,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.jhu-pbmt.4293.en-ru,2,13001
eng,rus,330,330,judge119,newstest2016.LIMSI.4349.en-ru,1,newstest2016.PROMT-Rule-based.4276.en-ru,4,13001
eng,rus,330,330,judge119,newstest2016.AMU-UEDIN.4450.en-ru+newstest2016.jhu-pbmt.4293.en-ru,2,newstest2016.PROMT-Rule-based.4276.en-ru,4,13001
eng,rus,331,331,judge119,newstest2016.online-F.0.en-ru,4,newstest2016.jhu-pbmt.4293.en-ru,2,13002
eng,rus,331,331,judge119,newstest2016.online-F.0.en-ru,4,newstest2016.PROMT-Rule-based.4276.en-ru,1,13002
eng,rus,331,331,judge119,newstest2016.online-F.0.en-ru,4,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,13002
eng,rus,331,331,judge119,newstest2016.online-F.0.en-ru,4,newstest2016.online-A.0.en-ru,3,13002
eng,rus,331,331,judge119,newstest2016.jhu-pbmt.4293.en-ru,2,newstest2016.PROMT-Rule-based.4276.en-ru,1,13002
eng,rus,331,331,judge119,newstest2016.jhu-pbmt.4293.en-ru,2,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,13002
eng,rus,331,331,judge119,newstest2016.jhu-pbmt.4293.en-ru,2,newstest2016.online-A.0.en-ru,3,13002
eng,rus,331,331,judge119,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,13002
eng,rus,331,331,judge119,newstest2016.PROMT-Rule-based.4276.en-ru,1,newstest2016.online-A.0.en-ru,3,13002
eng,rus,331,331,judge119,newstest2016.AFRL-MITLL-phrase-based.4506.en-ru,3,newstest2016.online-A.0.en-ru,3,13002
